id,target
255469,10233236.432897137
183570,5010186.015121316
24150,568218.025435878
227456,1937294.9598428665
96776,1886239.7689519625
214091,3199712.4778266177
184556,5027727.082483029
63937,1244073.1337840161
196991,974823.8562951677
111104,3475895.9368878915
101481,535211.0539344616
109334,1981458.4481111155
277859,3971301.882688141
100203,1447725.7056454015
248839,786537.5819333992
100963,1877090.3533814992
290935,7105441.236621149
101763,4509451.531923071
235631,947652.2700293252
148778,6358454.5640901225
243830,1027527.6800538852
201790,1667552.170178147
208631,3012061.911741111
5309,375591.0531515173
209332,1983642.8696831844
277888,6523061.058545758
83373,2183403.4258520757
278995,3075077.8387415903
269149,402046.005969533
259693,3893178.610989696
117941,775135.7418192334
296528,3649000.986707299
177717,544808.4066214717
114259,1018444.15820408
222813,7726119.408711846
22367,408083.6330198192
117795,2107052.242553927
142902,2389671.206758735
44073,1194464.8277522114
212756,720230.1110812242
203373,2103040.6730515915
236822,2385489.1431587934
136723,3312675.323071023
183727,503285.0521343606
84775,793699.9599174034
253698,654197.1613854985
193794,1447752.7468559528
195123,6478470.9339005975
55536,2369313.1867609005
15413,3505890.6692744577
209555,3276652.784988214
264363,1275532.7062814122
52308,1311810.074068891
295680,2789521.2106693718
218701,951950.6471936752
32650,1745457.0300256335
216124,1430900.9438375905
243606,1142360.6005471759
155457,2697972.680897901
85606,661381.7910973225
88494,1221352.8901915934
12856,1928742.81842258
220650,385739.3869892942
183450,1291700.1915871552
70690,1351063.3587586097
274631,6343032.631856891
277286,1420172.4959743202
43186,2363817.1306808405
217004,993485.9907245574
39031,2676123.1284109326
297872,3600442.040721592
86411,527363.8309614293
107402,1895040.0753027676
10922,3317175.2036490026
255864,1078608.2658846646
28013,3886943.900708122
164553,7032311.054544606
118460,937548.1245377712
266017,1392741.8100383065
87690,754259.7422186384
202180,1307755.7162339513
151145,615924.0404833744
110239,1261241.0027542016
253525,2304593.018421819
79270,4602303.435730178
159911,1097229.5717144078
202758,554065.3558406251
197135,4621135.135083152
170583,1011578.464455372
249814,893910.54349901
73881,5866111.915539777
3057,2321698.700099721
228288,749356.2935466289
162272,1665302.5840707382
174007,807776.446791676
200864,1289100.178285014
19823,2049038.7875797688
66286,2126055.9830313656
146299,4226867.74430933
33958,4722541.225154078
47056,1881510.7513500175
75029,3711139.5503567965
19850,1184197.4036245195
263372,2006203.058526845
109909,714418.8992858981
204271,2261730.5115223117
208220,1023565.7301536101
8699,1313870.9387771327
147971,625281.1324584808
17014,2653626.7832621504
137164,673768.2060135
200990,1326965.2109264391
278768,2139112.2165182354
189414,4726687.386242465
153950,2981680.386331203
195993,308994.77234026423
64235,2249410.4421282206
255569,3716701.0332930535
109561,2974848.895861774
52716,2547179.7741181203
243827,2822531.1694753487
10324,663520.310657178
190433,824619.425784397
264488,4528549.668612849
299632,4227195.788066939
13327,1293317.0276517784
198024,917105.2409015406
33133,3099046.3265400426
150182,5254169.067449534
40420,1149725.53059968
125075,2702984.4338122834
33464,2081186.1940908732
113146,5706114.677791937
224837,3338772.767241918
230024,5696712.887568394
48310,719326.5211469537
84958,948632.77094299
86745,7989950.899220627
236221,615526.6883777012
205576,4728393.9157690285
297375,481479.0637024565
199889,4130049.5456299116
17168,1140351.2875259176
106590,5584172.815973198
194616,1501097.613375001
37258,2041103.2420336036
27829,722431.8423632481
185698,1466137.829277288
46544,8428019.612322921
44426,1010213.3226847083
152486,4946538.168329443
213297,7885661.420685934
205188,638840.8883924688
134313,5097185.516654962
277186,1064022.118065871
274938,2436291.5396002335
186044,1963326.1820740984
126378,4202139.598520589
198651,5288005.243292476
204068,1845015.4281702042
176294,5917533.092885962
117027,2948227.89366611
5415,1734294.1634255748
195913,7091638.05232262
220918,2146634.1841142145
235034,2116819.909637455
141303,1501579.6765812002
30229,1486524.0227008841
202070,2130584.2001153897
93202,1033204.3756501599
96443,321126.44789271726
254274,1365927.2938761197
93682,563520.00527399
52649,2278495.2599577284
248403,499936.77103309165
14701,4739298.271318845
3786,1795908.6041819742
119114,2458559.584274478
182879,1333252.5121764522
275801,654874.9413699681
248015,592741.3224388267
258844,1147746.7858790988
78268,1889770.4983193649
57447,2720966.0464779465
137320,4749595.261227778
81354,2399044.5573051036
111680,3087370.687533536
51392,2815182.640651892
99998,1949424.4832936102
177622,2976261.1820400674
236626,4433182.038787954
84254,1505706.263190452
24086,1428943.2998984174
246217,1753155.1819058158
53658,2134810.3432443757
201198,630912.132558768
141814,3424812.0203525494
217997,3856699.0324901813
265291,1429439.2865118608
6750,512033.6153991076
295926,7436990.196045092
40901,877077.7518762439
216487,8039002.177936298
93995,4846398.376151024
170804,1332609.0872635634
5820,5430107.258271037
12917,4158246.690206448
239421,5514944.700275491
256248,1289307.9316839469
196102,428244.9032781228
198590,7564657.261863416
202272,3682257.176321958
228318,634474.6465804635
194723,756540.6774843672
97059,2152186.2321031294
249651,4279773.732844605
119470,1015871.5594714684
113618,7856822.718927332
172667,943608.1996897632
56171,1262849.6247173522
8171,3951728.475035084
67742,269599.45272370864
107546,3229612.6258646613
62565,896866.1413791733
107442,2035919.7020053377
240379,1650340.288780434
6780,5463260.809411594
278437,2252725.7976371967
267838,1431831.1875835778
152405,8620124.150956122
136518,2211131.481865101
30430,1012364.0198781037
139219,896189.0362076407
165907,2461903.329123122
142162,3307293.5167852254
41866,1195908.2361786645
159758,2752025.778757226
137515,526194.93848086
16850,2354730.5956664262
276288,7289998.348353821
297091,837325.7493360685
98565,1382278.8077522859
187322,784765.3089629135
252054,1061218.0683961874
279140,746385.9430803631
100280,1621141.3751826275
33497,321034.45433447673
241260,2604652.0763797145
228404,1156322.019980312
291194,1695668.4713228915
201496,3960262.893203054
47177,2315675.522080088
82221,561801.4838208479
204317,996200.2758048626
217304,889468.3806318415
149964,1396386.457788214
141530,8107694.1835796265
158943,1196080.3477930583
237981,2826373.728313238
94218,1163370.7752516228
24899,1936601.5252504614
127042,384975.61972488294
121100,630962.4643320058
22535,405552.31285680056
248406,2131799.6674849265
151568,1101353.3794340491
73939,3372342.7693294035
214599,4396866.831125605
286584,1918724.6825171548
156179,765273.6615855327
75196,3396940.6273340527
40962,1563738.912044454
61313,482822.36913382105
5792,781458.0164618962
183,1147208.6874158017
132555,1787495.7039182172
289516,2609042.445450551
91048,1385991.8277742644
109583,883327.1947270168
32702,2940409.2144411416
33011,972106.257236004
296270,464035.23227571463
50234,1106907.452936469
28107,4606996.093912303
155274,2192171.9499129765
158887,638351.691107111
111218,425466.65378496656
46216,5816773.896812738
159715,1564755.7731455837
239129,3112064.0076181674
277925,4678468.64126191
138505,519164.888082802
65845,4158631.6378468648
87385,2125751.6205442697
253852,4606073.930134853
130584,1451031.6635131894
87321,860068.0430342423
95056,2770973.324156662
64519,1020855.1754965786
264919,1035721.1048930746
261114,2374052.6541762897
110936,684009.9666962057
204077,3399174.7770127943
117691,1940253.870679152
13871,8511955.731447387
217372,649024.1179587408
194317,1544415.0483774417
113924,4664304.437463796
27954,566836.2757739912
190996,1693675.1892183041
125380,4626580.68332025
6545,3093080.4727211916
120429,1140591.753077485
181238,1871885.0132987632
170358,5201618.94863176
42482,1703726.31638439
244586,353745.96773892536
160336,3834570.1442340845
125295,356763.3981926635
37561,705074.3499586582
4009,1131439.947837308
165232,1016228.5059976233
119642,410070.26603629027
283923,7104975.425492868
111423,4159423.4269049037
57698,986649.7569587281
44564,477160.73192681925
103242,7284070.342933814
269029,2193159.1900214506
178187,987793.6819977857
280317,5841387.554639781
123861,1145438.6957142763
155110,1460006.7847914384
260898,3330082.490883658
107156,2879301.870392723
296776,2351617.6797082694
115568,3170624.091696368
25150,5509795.151138676
258787,1207371.6347789015
177977,1450175.683672839
119568,3176975.618583855
181195,1053373.6636378092
197402,1878027.424809357
107987,5843806.025427954
151918,555989.6154465575
167293,1405034.4965515272
258182,3657005.772617543
28174,3389290.695920325
52108,4085570.970338948
171947,1998845.647367241
142881,1492198.1918115143
17518,310660.38938504684
122277,487394.7570257883
76923,334006.0372134468
179818,2270572.0139879417
37084,788390.5553493832
292345,262127.00320680143
87219,879173.910564796
23201,1585612.326352692
189443,648585.9743422279
67269,2955360.903103585
218688,1164269.4693026464
251066,321531.52196594066
123881,2929940.829091262
36114,1529626.1369645775
169604,1648234.51748084
118857,1498826.5588695775
171535,1833245.3467492736
38292,2626714.4492056556
47225,4112171.649892086
22758,1936592.1092231513
11790,3585242.274061819
229330,5698865.068427405
116543,1166642.8746562335
35779,1018417.1319562462
252879,1480896.696936584
272490,3620954.8222228605
275296,964356.6044397237
46801,3437023.5923977774
134317,9666236.08791771
148390,3129202.6038305364
128292,2093608.134243631
250008,1004741.7161130001
298957,1304626.4793602654
165565,835519.0878363407
293825,3649983.5502913315
228974,484105.9464480633
15128,2095916.8207545092
148458,6059457.185534006
72734,4378061.577938259
135498,3040421.9116875776
96458,1458284.9971340355
236764,4651983.373371534
250327,475358.80865356774
295554,1971413.5834266953
35222,2592729.8134792196
85586,2796821.654929363
264201,3374532.6631785836
67137,2774933.092211855
9384,2665641.3448418416
259341,1368789.5925641581
241963,2625729.356994765
228306,3850376.9411382205
178808,2211820.181596841
135975,1352345.7921239822
108216,1956546.3002097802
255384,1646804.442895291
138481,1660108.8109167968
5028,5460349.623401827
269517,3250858.524959199
222148,3483637.883733776
228935,4723119.074058033
97672,3222316.6297960277
14930,2820334.8838135293
44374,995724.6311076415
255410,1811349.114112022
270971,2096151.8168674768
184499,1774614.228177684
106472,1379536.9945507755
273238,2121608.4086041013
123356,1979681.0734166487
21927,1957531.6695604397
223556,1106272.1750946913
179343,6589452.363353078
103791,2209309.401457112
13860,5696472.618476216
135172,1273193.3298128194
201649,2574983.6353436094
61607,4026587.3112788834
290080,3521462.734847241
68128,1454399.4880500734
176156,1206027.6605764325
130950,3041523.881992453
158047,8102841.629102595
98846,999426.905375944
136426,426788.5222664789
124422,4066903.7029270567
109664,548885.3074432194
104679,1061888.9412498288
230538,3760137.7505859584
14400,865501.5055082618
131367,3576254.4794145026
62159,1662353.319800585
76374,3740465.9114130326
171794,703375.3089444577
100421,953197.2503300172
6451,2027254.6008538303
99396,516437.5760390287
45866,4445257.233977029
33722,4386776.947939729
155051,751173.168307618
43951,944404.5519023453
279827,1640078.2023810244
82391,1727118.0861704133
78045,6859345.4186980855
230625,1421461.2617452086
245080,6166235.733577727
70513,5889565.614035196
68780,5556716.62205255
278977,539139.6054708466
48327,628661.209651074
116952,2275836.6295137936
144477,1312629.3908712387
50392,2174781.574586517
116394,1008027.0481718131
231342,4773414.866661538
64011,4878903.644276354
80362,1543166.7944459915
47409,1236774.5583751637
68133,2685540.861461327
175815,2117831.071046259
222514,2278706.20573675
219759,1439285.0288277823
236113,1033513.2125596652
6662,5286842.5077198045
206601,1150786.9439880452
144485,2356127.5214793733
13572,1223168.2134136364
85244,4001490.722701674
296954,1909382.9604188136
130259,821773.5600903692
66237,5126684.514632953
122351,724015.1259380252
182717,2109941.532861909
121347,901818.4489097948
186026,1434204.6223745157
279803,2517846.9633386503
42429,4023517.8630643175
186876,2504268.777727803
26144,2228475.3440264096
27076,2408834.535336766
290489,3550405.1693316707
186681,4687958.872563569
45688,382112.34945202124
102988,650486.283994721
255196,2402551.6735478193
218734,1485524.685291852
39942,4265169.395053635
31752,2467005.664737216
115287,2597018.339504366
37209,1178837.3377929428
88267,1334758.1703243537
150097,1873401.778475714
297899,2329688.448132939
22105,650501.4034146287
159915,2563478.629993362
120158,474672.64102293545
179053,2040997.7106603414
206531,3226587.3008129224
81417,527638.0765619396
193797,311060.3953397579
168209,375721.5799682027
111319,706993.916113943
93102,1223746.203873827
122286,3653385.4000051008
39160,2023789.022973008
125500,3092384.489698831
123493,3942968.1881740447
31900,4940028.74227217
195665,8933336.945970738
236901,2708304.1171988375
90406,4674751.022615374
87828,3962660.693843624
101709,1633890.7058716652
37940,6342555.639819934
291306,459253.4880088319
232046,2013876.8598835384
138922,1666985.9231918359
167959,1381145.459383784
41319,3678609.477040624
115150,2108534.5417503235
289535,2476151.1756395125
228604,471320.36704912037
264306,1256570.6712668305
150611,2089398.1307899628
184973,10492939.381122712
187950,713786.2445900405
38837,933993.2351235705
292537,1015573.9925564885
53105,3288884.3580627977
146177,309448.1295403351
28497,1635601.7536906297
231952,1811283.026259142
208966,3073412.4321922045
40029,996234.4358014262
249027,3005321.0327480584
36274,423693.91463321616
137699,438191.4500236906
234290,565457.5785841896
63793,4019418.029820072
50918,2044679.2763638087
244464,650810.0487413827
14785,3261649.656784589
43759,724343.065231568
36655,998234.7919100014
43975,1179006.0911701429
235526,4007795.151990351
265574,2028396.1270306238
14893,3252361.4194964813
229861,1797305.9271232325
285098,4269094.202131275
26940,749550.397122052
171443,5147514.040052517
46745,478821.8188500128
10334,3034043.135102041
187764,1750349.0398950377
222518,1132988.6648824483
238761,428963.0326560444
280964,6825227.181242427
151453,5321729.250938458
74664,2406423.548394948
296779,1592569.5605304206
158139,5957186.838945179
262813,1430579.6547954804
297991,603678.5847535068
136338,4247109.344018416
268736,6434006.839812585
72316,1479260.8096194395
98961,1061169.7386493485
178219,1169898.6987722756
76166,1644522.3739654617
290543,1252508.2179703806
85238,395558.56170992565
224875,664566.4325824749
293545,3231837.1389118438
288253,562351.3245364759
212957,7072299.461028358
189464,1504075.7657246173
7162,4132194.2451034673
29531,1484944.8448444686
199312,4947740.178456931
61454,1871579.9057083484
121333,774880.2179492846
183459,2544977.285113778
71763,1125358.7378273334
119445,1040109.458188175
46868,589499.0922867977
220232,366453.7832312974
116733,2206346.996388852
19839,401420.3446612925
199669,1319420.403285785
38136,1872002.8068595761
207420,8288229.927448376
230253,6354288.803952169
26925,2267149.17067778
23888,1110488.5439401339
54913,449072.80594403105
62010,3427929.8904181756
271629,566416.149050118
174555,5241512.882978079
159899,8319657.353783257
145769,4333811.793632952
47902,8147817.792226725
291925,676976.417027418
171991,2740702.943447234
84088,1655630.7466959003
281801,6163109.186193739
45878,1963443.255845554
75509,8500883.985624481
84223,3102244.821735438
298540,552075.1595317825
115888,5677624.013170838
279692,1084482.9319736036
151742,1753383.8588344697
299196,2640911.9753242424
91463,2577376.1196587994
232899,763662.0598650584
3414,5394782.954678551
234043,2277784.6173568186
46571,650265.1012745862
140553,1299950.7413094847
90886,576540.9104306139
82096,534574.0528770394
40843,602019.0099419262
232248,2424034.50691728
278368,1664852.7020172596
155060,6223379.441762192
254608,4976927.754456723
224377,581372.7060026537
180788,2082170.562214005
199520,511533.6004456054
198101,1983587.6112730887
238248,2279038.623007415
7168,912773.6325067547
90779,1703901.030810423
74061,1589497.9546410649
127886,629217.5378022518
40099,2271402.7905308995
133751,3606677.867560134
97599,2982170.5052460004
214696,2159156.487983031
8558,601232.3846055152
12501,1441824.5474708164
291048,2460042.476264497
58995,1641365.8742782788
276328,4575070.386198943
39368,8976819.195491279
77600,1006711.7861364265
64632,796226.6520904872
248118,1837335.9819638168
2344,1781229.1762455206
88700,3173917.658373546
154963,6960779.466360184
200382,2482869.032463335
58190,1670720.358115168
160202,2930650.9975967933
234967,6990764.603191008
259350,1028443.5273802901
161758,945527.8566202847
299466,4005610.7095232764
227596,563490.9501436573
77066,2954930.485553213
214834,460461.25758974726
9057,2129678.184150542
165593,2405095.2839036025
23571,696856.8866086085
179250,1054262.5273118312
164832,1603885.229401773
220219,3724694.1055757306
182944,814813.4294377828
8987,537484.1702285041
166860,1744800.2211360517
238118,1172503.9305934308
269391,694780.0251816156
182861,874956.4220573384
99809,2191245.242878534
101944,561139.3947388327
105331,3887503.1031372445
66085,4123422.9357732804
237019,1206004.501875836
44388,1366067.2970096841
25215,2451196.365716341
279354,2243350.8181006084
87531,2220004.365987094
15458,3182213.189592332
220850,1569837.8980393985
72787,4443108.405349735
72031,8068052.692782959
150365,2790746.187261062
63112,956150.2640604443
147416,2101042.0929909907
48536,2549879.7942008353
220790,5545171.577102735
200754,3548698.9625507565
257097,4504260.834471126
21344,587286.1859068836
87369,2580397.570202364
244763,645399.7215778648
289821,1567694.3953733677
171049,1808882.9509154866
25414,1194637.2619433366
27233,525790.9521402918
3795,3406413.051567877
214368,1050201.219999392
63893,1442188.3736089303
99921,2403901.4169971463
212633,1558459.447082326
185739,710265.8106845864
290203,489437.94006477325
118608,363320.5395336769
211024,2810411.8379284744
292262,918067.0236752083
125512,2035612.431582388
177093,462217.22136603633
262542,1758160.3263439124
82215,1033561.1946890834
84446,971673.8110327873
193119,806590.7050433202
140356,2209868.3455299726
60400,3379160.7935714894
81713,919838.876149773
29299,1658568.4614424848
39963,3103868.8776771966
77393,504867.00051541306
123677,1599419.881944712
8818,5159487.335874987
105650,788022.8288530372
204649,395488.74527599144
182011,6242855.337786795
36016,5777973.703606325
291572,1158671.1563644228
147074,4646556.600636196
92336,3392992.010601635
284955,3441617.3650582167
88642,4331524.255716973
83732,679053.4102781168
79519,372636.87326001487
229637,2628761.5781603665
43672,650281.8054237419
177143,3115209.1272354047
220438,1014708.1707224625
259439,1200226.8744961435
82347,5821627.33873591
235682,5366336.069712484
249787,3317656.385423261
178010,8570692.889348261
142056,1652175.0007256994
93569,1171199.6852310847
176419,3186100.464540382
294789,3441072.2469254765
162392,2211939.561122002
271824,1692538.771083769
88172,200034.7916560052
166903,3943767.505589931
8867,1008330.9862621028
100558,1782977.3132264602
286613,478459.4332224748
222120,921800.6161015435
52538,2503043.451088244
125888,4802142.309816823
97340,1332096.1750298212
171273,4088178.250342437
7823,4248413.362951562
114543,1012335.9959035018
114381,2259822.1581012867
101579,4250507.176307152
51914,1671015.8434876741
146623,504841.34973310854
15687,3486845.697959193
10648,2922086.7273599026
8662,1348478.4097670955
205818,1838368.3386914446
198828,3154969.6919554705
83071,517572.4806152122
125063,4471005.428302471
42218,3992698.408263525
258619,4390786.331848701
114502,2855777.149704216
12314,2273673.0321096783
18393,915766.6889815838
159725,2813944.4588918854
90604,4573085.612455891
77459,3065614.655713711
116165,3278711.4003412295
47751,2695034.971499402
265665,896036.5278384004
37568,528038.0037080159
120375,2456004.3679056494
142081,1668941.5342316176
193023,4062663.3830918362
288817,2541406.8516930253
193535,2032203.4634855178
267322,3362612.836211711
59503,3210296.54945895
215141,1364363.4713746551
144760,4416597.376722645
222814,1356430.485603094
224711,8557173.854927063
231057,3326255.8932379833
262765,4973651.912265996
254272,1357221.514373505
153232,5178381.07343301
143399,2770361.817733564
6974,1405552.6852092752
33455,1370659.5763025482
147947,1332811.138467298
17000,6103395.818709361
247718,686670.0267632206
45661,1111269.2412249816
178763,1084993.8361430718
249232,5988132.122410791
225363,745962.042557382
25116,931974.0531711347
287049,2732425.0031411457
159769,2891016.132715117
219325,2132481.58502386
248049,727981.6485175403
16742,1835541.0163068727
239785,2071668.7058004262
244151,1151813.0914182144
179309,785606.2935394295
137563,1951399.1084588543
219216,861424.5449491637
8712,4589545.413046836
198945,627795.7939454458
239733,5611401.4769578
133935,1478868.723670402
63336,4918286.701812962
183547,3177516.172395605
121418,781613.597603898
8599,1787264.4637172155
204642,1112138.2155323063
207034,1678800.0790119567
299191,1686380.4406460852
27576,2277041.615009746
66353,539628.4567162559
74443,6298151.869734663
159027,1879308.1862075024
103113,3249996.00138962
180646,1486227.17005168
292059,6049567.691020252
140993,1553733.6799464924
250502,5056162.551186876
242293,6567535.17697258
298562,454830.01052826905
248808,3127897.6460468187
157931,939974.1112257035
230026,1633965.3061381842
28043,1097403.2666829836
136651,886203.8536113926
2941,583404.7966917494
12716,3187782.1029016324
16962,1992074.1820804162
115303,425228.5502328151
148521,777472.4232457925
239219,2006767.235973237
237349,881977.1808613696
184192,5529665.821170386
141382,1328396.046432758
64784,5296460.499715945
499,2461034.1271380694
245793,5939332.289686209
209671,4356030.1480133
291613,3257332.3306046473
78737,3664592.364507459
258865,2197403.686078867
26643,3312698.323086921
179563,1805571.9942056893
52348,8663151.401870832
146193,638294.4223064932
44255,8480298.78963868
82627,2082958.87587226
166347,361697.4472597608
221932,653377.7147986909
288515,1778591.8471770792
701,4549436.347343246
241624,2376672.9598274776
236468,661058.2963737012
252552,2662022.4714737847
124267,1555688.4033947682
125713,1246200.7330180602
226764,1432984.9783415678
57025,1227956.5039669068
155186,2513979.1650502
81467,539884.7980665655
99465,1442801.1844454291
235965,1026959.781641266
226644,1524280.625504532
106810,2814660.843922923
147354,641028.994365737
237475,2722258.2327131685
115582,993649.2389944517
49035,313149.2127296876
272877,335040.2022320309
254508,4847499.862475074
252178,2603296.7060802374
73271,580550.1826589429
204561,1792120.5215222125
297243,1669674.4750882003
147116,422673.22939128464
228518,617195.3799591681
50941,963345.6338236548
135212,3874688.308788658
209215,1366814.374753302
47126,3258645.795418964
61487,1532264.126751143
16800,4247932.805739049
9121,1196594.785836544
210852,8423827.86629258
107540,1432836.499799812
100696,1464412.7842525674
98795,476920.38249262166
72458,652713.6943865623
84969,2134484.2341763587
265342,1364618.8687922973
211033,2724422.1941436403
38360,978103.3453420523
142318,3467731.359604175
166120,1026394.7276772998
56519,7062579.704003355
21848,3992633.978743682
287592,2697823.5711544813
32266,3682087.124368249
183598,1577397.2135269695
305,530275.3153205711
289301,1889313.6653762173
103149,1206320.786126355
275780,1269388.3797813857
246621,3840401.991536269
92062,3666466.44887946
149983,3155199.2962718955
242646,1454661.9076514214
283068,829901.6663366377
175224,2090889.9590079905
226789,1606890.175897799
243504,464935.1281316998
275761,5804248.65459865
207522,1548982.3098235687
180822,3494071.7261694167
9256,340938.02931181586
285378,5214126.925952127
38172,3199488.7805007263
256990,3051928.0115942485
217447,2320324.220094519
130505,511241.2305899973
54467,6336183.004159117
88860,2155337.1781181595
123987,8581790.012511611
163774,896276.7796055893
20072,4075456.583254352
12491,884057.3246786257
746,5983429.426803762
16096,1777400.9736492024
85085,1745385.7208564435
158421,885254.6754096309
114511,848899.0719607857
209950,1042891.6534064879
127279,4686276.196834714
91507,1280194.761452144
17369,480416.3360398199
182254,2483967.1264038733
60606,4338768.273039421
243663,2616143.8012928707
234930,703929.6964691775
162415,1632294.3891290007
77325,7174407.804480719
7361,3512975.0184810758
257709,4337840.2760073
175938,3900952.4373186463
150078,2454643.903079494
57440,3865829.873152606
187477,2238593.662885057
228302,451708.47473712126
99322,1337142.7788961437
148650,1647168.2625024535
174704,5117442.442456454
273067,579126.8153623097
146148,3983576.6014382783
285746,3327931.013463607
152113,2612383.951505048
71444,1315227.159993907
154278,1076885.3111036408
192993,7829916.544171566
158960,1288337.6005348815
224777,2638210.931324894
120415,3409006.434605112
17084,2161400.586709655
164297,933667.2726164362
17337,377669.6415098548
189325,466124.223610076
245346,2755969.0603763172
122849,2328822.5464161956
102631,6253689.290247683
103404,1146930.442777794
232719,826412.078451752
75156,2854600.391236027
37785,909226.318496398
38979,825767.490513868
26822,3843330.811356084
169783,672126.2241431087
153321,699883.9700963093
253324,694680.0735371505
36541,1692738.2169184408
7458,1181679.3173511683
192291,4708558.175586603
82791,5219709.382485228
44958,2190900.994176056
211998,9216774.792218806
154331,427011.2419502176
275287,2758229.0890089497
247341,2237887.677274375
288890,1474487.8941532467
194593,2159762.3540467774
271146,904304.1144656973
186316,1353095.8562684783
160291,5917075.69465876
145903,3776085.123911357
91524,733153.2682675539
197975,629944.8580022318
225047,838218.3242589232
271563,2392072.8345703823
261537,604909.6541734927
22685,1109831.0738887927
61604,985048.3444359958
8169,640888.1389536678
104953,2288229.098379767
69626,4230346.792182898
75255,664817.226161658
241328,1844631.5974772843
219003,2340672.2360687153
186320,4351031.7687301105
202448,1077651.1583560691
211405,4585444.535239129
274142,4634419.031624096
204370,888296.4858643058
55756,1606518.3227131846
193588,2688609.180396735
27199,6448753.122713765
13612,2335830.9290424343
125263,2126298.123654079
152697,4338049.356720068
218288,1124095.374086365
201401,482152.8544494255
261205,2141494.2639217232
62484,1370450.1462701836
190874,2550204.375027601
82706,647623.8364363154
62671,991628.0690356966
225110,2621651.629914468
295597,2931859.118626994
45022,1610036.4735942485
113745,6743870.623722653
188459,2853314.7980851466
228546,3473379.699572734
299811,3990781.3926282655
208728,2014021.1570070367
99041,516518.138634101
251164,4178375.5090776295
229649,2248789.3641456477
32240,1428467.3260350402
23104,2285085.6977720945
217842,1773821.6253976778
50399,2826693.0587635906
75017,1322759.8164290714
237905,2235525.5123655745
231152,427562.2441407172
72912,3265425.9618116193
16900,1541626.426862637
44272,3290788.1880021077
263822,744544.1397235736
13666,6331974.841007959
138797,1911917.8129310273
274526,1729731.3971667138
162915,3451246.881110785
127810,5922276.365476905
11407,3338824.0677650836
12577,9542356.659766048
283916,2721618.112482668
287748,929276.3312444483
198790,1277429.469778956
131499,2925474.3184592593
163045,7107610.539051641
276462,1713439.638833
157370,730398.5381176607
34085,1949981.7045090285
132215,1249442.4701716162
101654,6331878.255731319
119439,291937.89176365884
72738,1214048.2983854127
95957,1052071.9920619407
23682,2643827.213262327
84398,205863.24404226177
134905,3364925.481816168
16585,2166809.197520913
48054,2866552.166021397
125304,2773496.212518961
75880,917263.5729514074
119681,3689356.617071253
16628,605312.6335015983
157997,5448858.697695768
10295,441203.39040206827
287833,2303356.907326476
16185,2894691.614587474
80335,2996157.9410522766
32973,3919460.200067102
122100,825828.0052070514
156600,4561255.268931223
187873,4727074.832907468
173490,4571639.899952051
241793,3180780.493316111
91195,525441.4697992385
269336,743544.460205757
130638,593179.5447489043
104378,8075532.116557216
142860,3501590.908384904
43302,841085.1726776017
38942,4287913.030029011
25614,5502148.956476582
44991,2010440.2468250997
284148,4942963.856075655
178506,1460835.3145141616
210442,518012.13530619355
286068,775752.0289397662
59829,10759706.466215627
95786,4713728.414052442
68315,660191.6856035526
283561,2692117.8616119213
98919,1627913.583898657
119258,1089213.3242209114
64554,4788044.206572566
254862,446420.5198991575
206504,895282.363076806
32595,724346.8578514472
93162,1726725.069033006
24859,746034.9729361468
253832,738782.1548750362
5178,1152090.542724676
161807,514959.6465713683
182302,1707300.3551434833
19918,585926.4388152157
102312,998561.9290274852
184496,1878230.0253036988
47023,2486270.570826471
133543,4119655.6854863507
114387,1549438.71407118
275415,2448986.1134687173
267409,1019922.6648799749
173252,8809894.617341844
204545,648638.6427370327
112775,845179.3250979494
17031,4356632.621563271
238343,1793503.2499840583
143658,5967236.075604767
238063,4544318.151412389
143090,3591147.2710084054
206859,3556295.486157683
5991,1700439.1839260566
252128,2857518.7859432944
148435,1916817.781935475
238018,2201851.52233048
117170,2447441.8103284133
63847,774633.9896482875
217528,1350535.306929449
148094,5025210.366408297
245087,4072346.759280942
205021,2290401.815815009
253595,1842032.6260221028
231818,1080720.5560491723
7733,1115036.3578880185
53762,2124413.8456457336
152765,999180.950265544
102563,4444295.359361661
212484,2966837.327966821
140728,2136300.3250637734
206300,2456666.008298498
14941,9345512.348063843
32312,859269.5611807028
219749,5934733.873259481
246505,3455667.3224571543
137364,3228323.624474101
39921,6213963.370650224
148575,532145.409329948
23314,3021612.665601053
105027,5539866.852250351
43936,1704114.1383189107
233911,2264016.4863495007
81749,2037085.3468193808
93027,1765286.9246626038
141012,776475.6398910735
159874,6076225.296665228
252372,1355169.65891426
256863,3419942.2973116604
260411,791616.1531818244
18443,7277526.426409868
61463,3864362.92865945
173269,7662623.725019403
275185,2076794.3419206403
60374,3533727.912347739
264261,2326080.98142702
134662,1955032.435861049
50423,1308588.2516651824
55124,3354378.0517979045
205892,727852.826088881
118393,7786627.050540989
80054,1691909.6374664153
235268,763617.0362900213
105001,749241.2777511716
53757,7269823.702255566
13875,4907639.074132237
43176,2344858.907051525
85810,4429942.822455908
299815,3107085.8384925206
150540,3102863.5294394214
244382,977720.1898727707
261687,4198734.48226839
67816,1433800.0178295774
83786,964185.2449717443
60979,832272.6223884897
179342,1897134.1024231457
1470,2099601.3126647817
178554,4729404.088364004
195,3452676.7766722487
3630,1947514.8049116621
