id,categoria
263832,3
50501,2
156207,2
60151,4
10860,2
109471,1
276023,2
183423,3
13174,2
253606,0
39227,1
125706,4
150748,1
77635,2
290895,3
77534,4
215552,3
191512,1
272583,0
235019,0
27792,0
155093,4
83827,3
236913,1
297444,0
108884,3
186151,1
276140,4
27976,0
32465,2
171012,2
178704,4
223987,0
156980,2
12837,0
204590,1
274143,0
177688,1
293188,1
81717,2
185814,2
229063,3
227296,4
11126,1
179276,0
185174,3
100024,1
189231,3
220570,1
42713,0
61624,1
67652,0
289269,4
16743,3
204975,0
86807,0
122893,4
243743,1
119280,4
240225,1
95601,2
125521,1
181814,2
208135,2
272447,3
233924,0
261294,1
133256,0
132136,1
290416,1
216760,2
76661,1
226011,0
124368,0
47637,0
99663,0
42433,0
126420,1
127846,2
160387,3
216436,3
209502,3
184729,1
126622,2
206450,2
18549,1
217286,1
190372,2
21358,4
141239,1
156110,4
45918,0
91809,2
132175,0
58972,3
28216,4
182238,0
29982,4
197044,0
202103,4
270491,4
238460,3
179089,2
159728,0
74966,1
217657,0
46312,1
118252,4
167532,3
142379,4
208986,0
235499,2
98682,3
111615,2
102746,4
96965,4
184060,3
61619,0
188397,4
269702,0
282807,0
40313,4
273817,0
146331,4
24088,3
81685,2
125729,1
257646,4
170132,2
149486,4
89998,4
109424,4
297628,4
189130,1
283763,2
284960,3
287102,0
23129,1
24740,4
278002,1
149072,1
7599,1
119032,3
101233,1
115049,4
231219,0
255805,4
193008,2
165647,1
293332,1
222939,0
86251,2
169548,4
161888,0
271581,4
150954,0
272842,1
215636,0
179098,2
288221,1
236989,0
260103,3
210259,0
252168,1
44196,2
217894,0
129338,1
78694,1
52453,1
22405,4
63918,4
912,1
284700,1
197837,4
180067,4
206570,2
146009,2
189084,1
209299,0
257894,2
249123,1
232831,3
271543,1
185924,1
102520,0
280271,0
76847,1
79660,0
202273,1
54192,4
170819,2
119036,4
8964,2
36624,0
274442,0
278959,1
180165,3
142472,1
199007,3
286341,0
92796,1
267248,1
271876,4
212682,1
59761,4
277784,1
197893,1
12889,0
259348,2
262599,3
75943,1
196070,1
68817,1
199135,1
59832,2
187887,0
49765,0
205559,2
24015,4
71001,2
92222,4
141712,0
206509,4
176581,1
237396,1
109437,0
73422,1
190981,0
220081,1
263646,3
222198,4
84255,1
286047,1
123725,2
235,3
268780,2
32030,4
156843,1
255090,2
273766,0
81990,2
63828,0
224900,4
41855,3
238158,1
219424,0
130325,1
14234,2
67555,1
197218,4
120978,1
36808,2
215653,2
99053,4
282065,1
7878,1
31987,1
243272,4
37918,4
298321,4
152691,3
264977,4
158630,0
13336,2
84303,0
97466,0
188379,1
128875,1
58130,1
124054,2
274700,2
200013,2
42611,4
230866,4
195703,2
240797,0
25432,4
253942,1
283917,1
195823,2
656,1
226035,0
189678,2
83609,4
66661,4
210559,4
114202,1
283775,1
298913,0
201106,2
234475,1
296032,4
195070,0
88574,2
297614,3
172673,1
104125,4
262407,2
142773,2
61362,0
227788,2
161406,0
50436,2
19068,1
148303,0
37963,1
141809,3
100482,3
289144,2
183959,4
146766,0
133650,2
265074,0
124470,4
252289,0
160867,1
42660,3
277449,4
163618,1
95346,1
268518,2
196296,1
236316,0
245970,2
72741,1
68164,4
285983,3
15249,4
218952,1
49018,2
245213,1
255744,1
176174,3
289863,1
232787,3
4715,2
207735,2
173030,1
34036,3
251406,4
217361,3
106878,2
154224,1
181164,2
242527,2
52156,4
134978,0
215897,0
85374,1
120387,4
231451,4
21365,0
287903,4
250811,1
123914,0
24657,1
142837,4
174783,4
15426,2
114505,1
175342,0
40053,0
65096,1
226765,1
77135,0
118709,2
36075,4
252425,4
122154,0
156396,3
215797,4
167200,4
144960,4
185011,4
275507,0
116945,4
103130,2
60057,2
258472,2
236518,0
272848,2
175276,2
108037,4
208463,0
128965,0
108575,4
144917,1
54894,1
187263,1
42707,4
287607,2
253517,4
197770,4
296122,0
288621,1
25110,1
144273,1
256373,4
136808,3
105174,1
22779,0
127967,1
33323,2
210081,0
4363,3
292877,2
246966,1
101412,0
250993,2
290061,0
254504,4
98616,1
46218,0
287475,4
205441,2
168434,4
20412,2
178927,0
204839,0
236865,0
237788,1
55930,2
36436,2
99500,0
103829,2
141235,3
153536,1
85097,2
83742,0
102366,4
109040,4
285847,1
108324,1
41111,0
36581,2
105615,3
86478,3
80507,1
110926,2
238445,4
142036,3
52932,4
273970,4
247559,1
105209,0
121858,0
265147,0
190926,1
175920,1
251148,2
17020,4
224524,4
154595,0
157518,1
244997,0
186722,0
58964,1
249284,1
12315,0
9265,4
40051,3
40699,2
55927,1
274819,2
225746,0
38193,4
203604,0
55231,3
2452,4
176082,0
13237,2
282808,1
241501,0
152281,0
141508,0
127824,1
84628,4
167551,2
233497,2
222070,3
84773,0
263670,4
196362,4
177316,1
291789,2
66681,3
146084,3
182551,0
207619,0
27518,0
281992,4
299966,3
95819,2
260554,0
21308,1
80791,4
65310,3
211359,0
131977,2
1415,3
175493,4
243704,2
83126,1
21217,2
12571,1
273764,4
66040,1
52551,0
247389,3
134272,0
126246,1
32129,2
140269,1
148389,3
169678,0
54185,0
205841,4
182738,2
79742,1
267892,4
71185,2
101432,1
29646,0
166310,0
295257,4
54307,4
271451,3
296210,2
114192,4
28845,0
64103,3
75433,1
103103,4
12696,0
188077,4
74021,4
159867,2
207907,0
63806,2
130344,1
245927,2
114990,1
26462,2
36503,0
159474,2
298202,3
258833,0
9426,4
57482,0
79695,4
33854,1
10665,0
27601,1
260461,0
159972,4
262453,2
188412,1
80517,1
154863,0
140117,0
71103,3
289373,4
243264,0
280733,4
228668,1
91322,0
40298,0
116063,2
160421,1
174318,3
255879,1
238918,0
175835,2
42549,2
262360,1
89509,1
178439,0
175063,2
234384,4
174569,0
169566,4
232499,0
49328,1
23579,4
177928,2
149762,1
116847,1
68394,0
279561,0
145972,1
21115,2
11167,4
275289,1
111939,2
60873,3
225935,0
272736,4
289177,1
242388,1
107037,1
104982,1
21891,4
280765,1
182701,0
155686,0
277230,3
107133,2
201720,1
253435,0
178730,0
93860,1
138591,4
43718,4
62224,0
175906,2
150304,0
247026,2
187347,2
2660,3
9231,0
247258,3
52193,0
111342,1
250116,1
192859,0
113486,0
147696,1
286658,4
12122,2
267693,0
67676,2
65855,4
174526,2
255126,2
50490,1
82796,1
186529,0
235287,2
131490,0
178380,1
129378,1
54676,0
190448,2
69392,4
241154,3
187178,2
21784,3
154460,1
62315,1
174324,1
56084,1
261348,4
70738,2
58370,0
126915,0
201663,4
170662,4
210713,1
193606,4
220780,2
159537,3
258372,0
246493,1
135757,4
135051,2
193096,3
49031,4
5887,3
295306,4
194430,4
171543,0
125026,3
143645,0
7514,4
232115,1
148386,1
146169,2
288762,4
248726,2
190126,1
185422,1
107640,3
287422,1
18048,2
56418,1
202777,3
151252,4
7973,2
204902,1
119463,4
177783,4
43716,1
184532,3
215760,4
125004,2
20358,4
45576,0
51019,2
9187,3
190511,4
135227,4
214190,1
289104,0
297947,0
203750,2
181433,1
228581,4
235060,0
140299,0
109482,4
247964,2
96311,0
250858,0
188650,4
254486,0
186350,0
106004,4
40228,2
116665,2
294146,1
139440,4
271358,2
240804,1
172564,2
175054,0
41926,0
147612,1
19628,2
152579,1
207293,4
215067,0
270620,2
291713,0
121655,0
25840,1
99807,1
142344,1
285700,0
149664,1
196665,0
202348,2
172910,1
155630,0
65110,2
198538,1
272234,0
145445,3
126836,2
292917,2
38082,1
153928,4
15349,4
11481,1
191871,1
173552,1
38101,3
89690,0
192129,1
287257,1
8154,2
291002,1
182074,0
245704,2
2800,0
260273,4
228364,1
228382,1
111923,1
58632,0
163693,2
143390,4
174699,2
24974,1
46306,0
15190,0
234571,1
89697,2
137304,4
277314,2
295828,1
137030,2
139055,0
209306,2
177352,3
283114,4
72512,2
205022,4
131831,4
5478,0
220176,1
16837,1
253719,1
68970,1
110995,4
38062,3
290971,3
253255,2
298557,2
205220,2
255115,2
50336,0
253135,0
212513,1
293143,3
6972,2
46706,1
7911,4
114487,0
286421,2
171509,2
102455,1
186410,4
118364,2
146285,4
173780,2
177532,2
90003,3
154629,0
133961,0
9484,0
182076,0
250611,4
234447,0
181160,1
48570,0
71575,2
38055,3
142352,1
119349,1
243150,1
135683,2
118426,0
162898,4
249943,0
279253,1
155727,4
21382,4
73819,2
244748,4
272598,2
46006,4
246484,1
71289,4
4827,0
132573,3
120945,2
132568,0
54135,1
158921,3
120594,1
120237,0
100612,1
73447,4
21514,2
19803,2
26474,4
235413,3
86007,0
141686,2
119068,1
296169,1
71831,4
65782,3
32620,0
162344,2
166739,4
94813,0
18560,4
5286,1
31378,2
171715,4
219202,1
48944,3
257167,3
100858,0
294998,2
267289,2
114132,0
248684,4
130645,3
82938,2
73898,1
59632,0
234144,0
38660,0
57356,4
231146,2
157644,2
1642,0
60903,1
79265,3
30849,1
126771,1
212416,1
27890,0
162762,2
27210,0
292217,0
258922,1
7703,1
124142,3
211178,0
199025,1
225596,4
80300,2
150816,0
175355,4
111165,0
252544,1
33176,0
254383,0
257677,1
161136,1
25845,1
249619,0
46738,4
36234,2
47509,1
291537,0
256081,0
137063,2
291010,4
193357,3
160009,2
164547,1
6602,0
132012,4
22749,4
252399,0
272122,4
172818,2
146989,0
265776,1
201197,3
147077,1
228979,0
138928,0
94847,3
72750,4
277891,3
187955,1
68572,0
112926,4
104165,0
206653,3
26166,2
299470,1
261006,3
108442,2
93003,0
204305,1
84478,1
279093,1
277172,0
234588,2
223527,4
142639,0
174566,0
150732,0
113615,1
16599,4
153842,1
44015,4
51867,4
251285,2
41735,2
76343,2
226202,4
47597,4
8569,0
171505,4
145319,2
275433,0
168898,0
209922,0
57977,0
107861,0
137391,2
21221,1
217566,4
92012,1
93139,3
242012,0
18049,2
31409,1
116318,2
136250,4
103699,0
115877,0
39126,0
104611,0
34499,1
76877,3
297734,2
17007,0
20872,1
128366,0
69691,0
223580,1
278982,4
65539,0
159099,2
291505,0
130147,3
31670,0
135482,2
155056,3
257090,0
171008,2
289657,3
244900,1
256309,0
296753,2
1202,2
246352,1
135034,2
143691,4
221742,0
169665,4
14004,2
233318,3
240158,4
240479,2
195015,1
152321,1
250065,4
225203,4
215245,1
126529,1
73783,4
7592,4
145549,1
25673,4
232163,2
12334,0
18550,3
268800,1
261675,2
171089,1
41262,0
248221,0
250790,0
152994,0
142220,1
71364,2
119766,2
16414,0
275686,2
282274,4
153527,1
36118,2
119210,2
49363,2
251889,3
82854,0
298623,1
198305,3
203889,1
157121,4
95559,0
154139,1
297171,4
267484,0
98890,0
220698,4
185162,2
18471,4
88541,0
283144,0
100112,1
156890,1
266069,4
8526,1
201545,3
288026,2
178432,2
33963,0
269215,1
288284,0
126074,3
218650,0
186385,4
240400,2
223996,0
196744,4
39874,0
259520,1
269823,3
283497,4
290689,1
25594,3
102198,0
8811,0
209626,0
5875,1
133150,2
256967,1
50495,1
267205,1
93308,1
62819,1
80137,4
225794,1
225320,0
117670,1
168304,3
17316,0
127692,4
25540,4
129105,4
129783,2
14268,2
73489,0
126069,0
183628,3
14331,3
26979,0
210072,3
266517,4
155420,1
136291,0
273025,0
28985,4
216607,4
209593,3
230211,1
8853,1
181203,1
269354,1
35364,2
294400,0
56348,4
177604,2
66701,0
45287,4
292190,3
222330,1
120447,0
257333,4
102522,1
31804,1
208386,1
128656,2
76416,1
274004,1
3006,2
293219,0
226366,2
24262,3
172295,1
629,2
55593,0
294945,4
100438,2
14887,2
246865,1
274979,0
156074,1
276576,2
160060,4
218394,1
142374,0
214814,2
61853,2
272370,1
138412,4
157786,4
210603,1
103597,0
208800,1
170669,1
204413,3
173866,0
279621,2
28588,2
71338,4
246794,4
87018,1
231487,2
76574,0
207752,1
264947,1
296563,0
132425,2
186602,0
27373,1
46340,2
148349,4
192059,2
153083,0
297753,2
258736,1
184785,0
251963,4
148799,0
66782,2
211399,2
103333,2
34679,0
134474,1
13401,1
83856,1
193450,0
41502,4
247712,1
195668,1
61104,4
117353,0
176658,2
7256,3
217503,1
74766,4
62984,4
214436,0
207005,1
182753,4
98922,4
185062,4
109984,1
280061,4
122457,2
172714,0
214565,0
62732,2
140239,1
89507,3
196652,2
79745,2
49974,0
159070,3
238414,3
270538,2
262793,1
104510,1
26804,0
94993,2
164341,0
201782,1
63829,0
153829,0
134307,4
175580,2
82581,3
229311,1
280205,0
220125,2
262500,0
147260,1
225208,4
258577,1
185471,1
35676,2
268585,1
58147,3
6911,1
196410,4
143966,1
49044,1
209379,4
40977,2
269846,4
292907,0
218615,1
70456,3
222402,0
205199,0
47450,0
258385,4
156210,0
21036,0
250458,1
107430,2
130924,3
7777,4
163797,1
286776,2
170015,1
253914,0
243951,1
148255,0
18631,1
145139,0
73005,4
130255,4
137151,0
118135,4
173309,1
209817,4
127027,2
233962,1
33686,1
81087,0
90660,0
57013,4
198948,1
189277,0
148034,4
219922,0
130164,1
295233,4
239451,4
70387,2
49465,2
73903,4
32621,1
94863,4
186662,0
235887,2
109174,2
25502,3
5240,2
178201,1
75289,2
253764,1
247895,0
94768,1
180707,1
252706,1
248704,4
297883,2
171184,1
174896,1
13661,4
63147,1
198403,3
231689,1
115082,2
56405,0
83980,0
172598,4
114342,0
33281,2
18352,2
139826,1
123524,0
112671,0
107313,4
292372,2
138341,4
181537,0
39892,1
246468,2
175356,1
142765,0
33020,1
144056,1
234188,1
34938,1
263908,3
204111,0
108723,1
121185,1
148882,1
268226,4
155493,1
166221,4
106663,0
36741,1
25330,0
182154,4
283718,4
203740,0
119951,1
235058,3
188268,4
242198,2
8875,0
36717,0
70178,0
137454,0
161600,4
120395,4
240517,1
240415,3
58119,2
283386,4
291894,0
119154,0
169403,0
102514,1
152100,3
267549,0
58441,4
283251,0
107433,1
135151,0
247691,3
26495,3
236807,3
131927,0
35813,1
246498,2
103398,0
130857,4
242676,0
131083,0
20625,0
4413,4
162907,0
271384,2
234805,4
161622,4
131215,4
274743,3
274721,1
262820,4
39419,4
112540,1
9329,2
175806,1
144842,2
262219,0
70977,0
275405,2
299043,1
262506,4
47849,1
272198,0
279018,2
162459,1
133946,0
292666,1
274021,2
217543,1
142595,1
112271,0
277437,3
251517,0
139478,1
106598,2
137542,4
53222,4
150801,0
219301,0
65381,1
105714,4
287361,1
16516,2
200134,1
33695,2
87528,2
201557,0
87509,0
134167,4
121746,4
265876,1
276785,3
290081,4
106713,1
16770,2
249987,1
260000,0
127031,0
238596,1
210006,1
146286,4
297929,0
74593,1
131145,2
203694,0
134434,1
220477,2
56450,3
219584,2
100377,0
54096,1
82962,3
234943,2
268499,1
259380,1
31517,0
274250,4
221499,3
164095,3
282285,0
127935,0
130573,4
56990,0
201902,1
297919,0
95476,1
160929,1
46496,0
223101,0
290396,4
144726,0
292614,2
293914,4
242476,2
86732,4
181703,0
119281,4
157633,3
241899,4
292182,2
299266,0
174172,4
252885,4
232592,4
267733,1
114713,4
156655,4
290913,0
76808,4
218072,1
241836,0
118624,4
186849,1
290588,1
272902,0
205017,1
275220,4
193853,1
158114,3
103600,0
208487,0
15553,2
158210,2
240852,2
23621,0
271360,1
147087,2
205465,1
209103,2
282798,1
24125,4
282040,0
212974,4
22876,4
89094,0
182547,3
158269,1
166357,1
5205,0
109714,1
146611,1
108812,1
233898,3
69632,4
203702,4
66949,4
29781,0
39370,0
207099,2
186999,1
69764,4
149974,4
44009,1
20554,0
143204,1
257833,2
226726,3
148758,1
163755,4
45396,2
179393,0
113099,1
110591,1
180437,2
103044,3
78986,1
54156,3
282024,1
58961,0
203288,4
227974,2
41179,0
251955,3
118739,1
238927,4
38980,4
32690,0
297949,3
280793,4
197896,3
139712,0
21395,1
153725,0
271928,1
234541,4
158379,2
149222,2
264727,4
222431,1
47204,0
38478,1
99466,1
192530,2
59275,1
194457,1
35559,2
217318,0
246072,0
131639,4
149828,4
171709,4
240284,0
97028,0
244013,3
259587,3
107533,0
266260,1
15940,1
232145,0
263096,0
93663,2
90015,2
108916,1
73515,1
142251,2
137783,2
214826,1
265290,0
260345,2
172858,1
218949,2
243163,3
225375,2
259231,4
129507,1
121903,0
214813,1
219661,1
124393,0
238403,1
194646,0
43456,4
277023,3
15204,0
184896,2
200330,0
288188,1
29062,3
243928,1
107667,0
99091,1
115550,1
122557,1
137268,0
227206,0
140212,2
47215,1
4446,0
6113,1
239526,0
129071,1
291152,1
174427,0
17166,2
15696,2
283871,2
7110,2
55988,1
264333,1
59357,2
33604,1
236662,0
234771,1
162815,2
155492,3
216558,1
177989,1
265485,4
132289,2
99493,1
265000,3
34896,0
226359,0
255282,1
103279,0
281013,2
6093,1
126984,3
199931,4
195871,3
23438,1
24501,0
253051,1
242795,4
80342,0
107653,1
205517,0
184102,1
34479,4
291109,2
61504,0
286457,2
78916,4
22775,0
167575,2
41887,1
112750,4
9656,0
208440,4
116305,0
137692,0
270952,4
21285,0
180698,1
34589,0
147237,4
190651,0
102526,1
147118,4
141335,2
20687,4
126660,2
82825,0
255511,2
204662,1
57404,1
146950,3
92057,2
18261,1
186663,3
171211,3
261811,1
8296,3
6674,0
186391,1
51050,4
62897,2
138490,0
142204,4
256655,4
21239,2
180462,4
270035,2
35227,3
185209,4
257103,4
103740,2
109486,1
123902,0
197504,4
181626,2
67087,1
204328,0
2860,1
165995,2
868,1
173671,4
202983,2
183123,0
277260,1
147812,0
214355,4
113450,0
54668,3
200799,0
227722,0
152722,3
299171,3
154937,2
156670,1
109414,3
196783,3
32366,2
86751,0
258702,0
204525,4
48285,4
226512,0
109044,2
235880,4
296209,1
186609,0
53767,0
240070,2
276147,1
101677,0
68555,0
112065,4
113800,2
87091,3
80353,0
234529,1
133590,1
264564,3
285495,3
266905,2
14014,1
168107,4
162117,4
69445,2
58695,0
58895,1
126784,0
202287,0
65652,2
69956,0
6799,2
98999,4
141251,1
268892,1
262493,1
141412,4
9697,1
167884,0
276457,0
194991,4
165683,0
192706,0
43006,1
282156,1
136144,0
266188,2
8759,0
233697,0
185499,1
144502,1
111091,3
282910,1
90684,1
12956,1
295883,1
77536,2
124934,0
124443,1
170678,1
19255,0
39824,1
42573,4
285373,3
262437,3
91062,4
128143,4
2284,3
103017,4
44060,1
94966,1
143151,0
123214,2
143227,1
248336,2
262256,1
255073,4
149518,3
209668,2
49855,4
14824,0
100643,2
200543,1
146839,1
70516,0
293728,0
19542,0
121560,1
120183,0
226607,2
214517,4
160424,2
99529,2
12176,0
141551,3
5691,3
289318,0
143211,1
32168,1
145056,2
16814,1
131719,0
241895,0
298380,0
288351,0
238566,3
192444,0
239911,1
124472,1
260467,0
15147,2
145737,0
253851,1
288421,0
44590,2
281117,4
73882,1
241398,1
31744,0
5940,1
41748,0
175664,0
100969,2
275007,3
274776,1
19842,1
254549,2
249762,0
23684,4
41376,2
32974,1
124872,1
111619,2
287342,1
119160,1
219871,0
94647,3
86935,1
195244,1
171051,1
148127,1
16428,1
239856,0
194590,1
243931,4
279888,0
30984,0
59861,0
177998,3
91108,4
267518,0
229474,0
98051,3
90238,2
289985,0
254993,0
32848,0
127815,0
20352,0
222960,0
258855,0
259475,2
121336,1
100170,2
224119,4
191355,2
149368,1
246058,3
77554,1
47875,1
191586,2
289580,3
116991,1
263194,2
206035,1
134976,2
123067,1
36849,3
197646,4
179904,2
215106,2
145013,4
243328,0
46415,1
205138,3
269258,1
277486,0
234913,3
46283,1
53498,0
82039,0
38637,2
122876,2
11567,4
212481,0
152081,0
160223,2
205080,1
113997,2
90884,1
179232,0
38564,0
174042,2
94710,3
156751,3
297786,1
84704,1
216365,1
50353,2
135931,1
77739,0
287807,0
104921,0
217373,1
87688,0
115711,0
230887,0
144093,1
251691,2
127508,2
101201,1
276141,2
133838,4
76540,2
201421,0
212417,2
23379,0
216572,2
160812,3
189434,2
273830,4
90897,1
235205,3
284482,0
204895,3
76434,1
221539,1
117573,1
50047,0
145865,2
169017,4
5055,1
261750,0
267572,1
193774,1
223139,0
201939,2
33374,2
260875,3
204240,1
193513,4
19474,0
268646,2
108983,3
140761,2
179999,3
129357,1
111589,0
61054,0
134989,2
243232,1
185132,3
124818,1
22689,4
117579,1
218716,1
259996,0
59208,1
132087,0
112703,0
291008,1
82486,3
177681,3
108153,2
231239,1
152636,0
237578,0
129421,2
254546,0
264383,4
38887,2
87752,2
245823,1
171112,3
15911,4
65308,3
86299,4
156229,2
106430,3
138726,4
107941,0
226463,1
278598,0
94469,0
74414,1
65145,0
181950,1
133574,4
212012,3
106261,2
40817,2
165123,1
133934,2
167872,3
184152,0
293637,0
182341,1
8966,0
107410,4
189299,0
48087,1
52326,4
41904,0
223053,1
130139,2
51041,2
215098,4
248789,2
102913,0
292818,1
63304,2
269940,0
5114,1
199736,2
250744,0
124400,1
239001,2
149598,4
33156,0
139163,4
103097,1
236409,0
27804,1
131800,4
25339,2
195685,0
96614,4
221129,0
204640,4
157564,0
108085,3
42844,2
286174,0
33315,1
32335,1
205491,3
45436,4
260880,4
125735,0
117501,1
147855,3
26671,0
151546,0
194283,0
211052,4
51215,2
189064,1
283657,0
232776,1
36531,0
251652,4
214085,0
41343,2
123870,0
280607,2
170900,1
125690,0
291463,1
24322,4
265056,1
271598,1
57093,1
143861,0
261177,1
241471,3
182223,4
125475,0
24048,1
69801,1
280889,1
212722,2
224408,1
77545,1
141413,0
61620,1
192433,2
18588,0
139176,0
241103,1
291860,0
61729,3
34916,4
133899,1
55331,2
29604,0
200156,4
257252,1
113180,0
107356,2
155684,1
213521,2
56136,0
80935,0
196973,3
72359,4
196674,0
236609,2
211477,2
100111,2
84668,0
291551,1
55096,0
75999,1
149532,1
292077,2
209027,2
264894,0
80850,0
160781,2
104117,4
207378,1
80996,1
229487,2
228230,4
263417,1
121851,1
148572,4
121210,0
289139,1
40855,2
248732,1
11622,0
66499,0
90478,0
208340,0
291209,2
130575,0
126571,0
251330,1
91738,0
41917,4
19981,2
253810,1
39816,2
236598,1
206937,4
223829,1
120568,1
142729,4
120928,3
22998,1
20299,4
86005,3
118808,0
132631,0
54582,3
178789,4
211497,2
254119,1
286644,3
229601,4
1081,0
171070,1
186328,0
182158,0
27638,2
107004,2
53774,3
232336,0
206672,4
169997,3
256902,0
52787,0
176465,4
136684,3
285012,0
233363,4
264440,1
74839,1
111530,4
120313,2
143454,0
31361,0
121989,1
86022,1
69610,1
64701,1
89285,0
241205,3
116998,2
11750,2
296099,1
96723,2
182823,3
88420,4
159100,1
176062,0
18392,4
273368,1
19336,4
101330,0
180575,0
233736,1
132551,4
199627,4
150560,0
28041,0
19727,4
119507,1
147913,4
41551,2
60559,2
133555,2
158321,4
138598,1
228083,0
143136,2
39991,2
147687,2
53503,3
125281,4
213499,1
243078,4
235734,0
41424,1
35537,4
255647,1
195019,4
145046,1
299062,4
100179,1
213101,0
146805,0
95658,2
36806,0
148791,1
150572,1
92659,4
3780,2
29182,0
197669,4
20472,0
121721,0
127336,0
20801,1
30103,0
232681,1
72522,4
122844,0
261978,0
133754,2
147592,1
68691,4
151585,4
3342,0
115635,2
263650,1
141310,3
201263,1
246616,2
107802,3
40595,4
158505,4
41814,4
251389,2
263553,1
191563,1
187468,0
231935,4
42104,1
256644,2
297359,1
256858,4
258643,1
100183,1
170378,4
18411,3
111287,3
186367,2
195578,4
104298,3
59033,2
31133,1
299877,1
255973,0
29718,2
228410,2
38995,3
13793,4
260486,4
130137,2
227364,0
189225,1
33295,1
198919,2
239188,1
121672,0
21434,4
156067,1
61747,4
270915,0
105202,2
217540,0
203628,4
79564,4
120067,0
229986,1
206190,1
15315,3
95779,0
270513,0
245909,1
258258,0
25664,2
90451,2
5215,4
68223,0
206949,0
58777,4
65244,2
73979,4
174329,2
208149,4
211987,0
64448,3
236370,1
299938,0
244117,2
234070,4
211829,1
167886,0
35203,2
31858,3
228422,1
162778,2
144377,2
34991,4
281267,3
232981,3
243022,1
5266,2
292568,1
160999,1
104466,4
226878,1
19742,4
87611,1
149698,0
68427,1
164133,2
113669,4
134677,3
107223,3
219019,1
1313,4
197629,0
22107,2
110883,4
73030,4
192991,3
182573,0
23045,4
143269,0
146671,0
169732,0
240682,3
41952,1
192748,2
52119,4
31484,0
140772,2
200514,0
48243,0
201786,4
161586,2
293373,0
220402,2
141469,1
225008,3
290885,1
92626,1
215642,4
67570,2
102740,4
11978,3
133218,0
40458,0
279220,0
38662,0
236259,3
99886,1
104390,3
173444,1
157888,3
26172,0
298824,0
82592,3
149641,1
193614,0
203364,1
178389,3
234857,1
78684,0
42824,4
230783,3
14159,0
264213,2
276687,0
274302,4
54646,4
45558,0
18732,1
181141,2
207322,3
29321,4
194002,0
60214,0
262576,0
95844,0
75072,4
219253,2
71643,0
298233,2
232179,3
268114,0
130703,4
72776,0
135685,1
93467,0
173778,0
175933,0
52592,4
225909,1
23573,0
125901,0
176005,3
86817,0
237381,2
142944,2
221904,4
135972,1
4255,4
1008,3
295624,4
92105,3
56281,0
44224,4
16363,1
64551,2
218798,3
31835,1
215492,0
143112,0
185393,4
240801,1
228765,0
77202,0
194394,2
114683,0
197838,2
201217,1
117830,1
144567,0
62151,1
287634,4
192565,4
63221,0
161448,1
133430,2
157609,0
90299,0
94407,2
214388,2
51262,4
115285,4
149938,4
298611,3
165499,4
33858,4
144638,0
125897,4
62318,0
93113,2
156116,2
221053,1
22363,1
162657,1
219986,0
140602,3
189488,0
269807,1
178866,2
135111,4
207367,0
52272,4
139224,3
59089,1
37902,1
168987,2
80803,1
121057,3
30163,4
165885,1
135702,3
216344,2
41265,1
299595,4
290943,3
238322,0
62782,4
152212,1
140078,1
152646,2
48224,2
179513,3
95197,0
82558,3
182262,4
3438,2
210685,1
47173,1
25800,0
81846,2
50001,0
38830,2
188643,0
297567,1
213131,0
10843,4
184293,1
85154,0
135153,1
136363,3
95464,3
54059,1
115479,0
97906,4
127371,1
24362,2
232212,0
118312,2
22583,3
109960,1
19732,2
203362,4
21886,0
225146,0
179385,2
193052,3
283131,0
167585,4
269651,2
151464,1
43717,1
263074,4
141018,2
107109,3
243756,1
201981,2
89117,0
299271,4
272237,0
38576,0
26289,0
950,0
79433,0
66341,4
55422,0
182976,4
177018,1
866,0
162799,4
171465,3
209196,0
296678,0
104949,1
145827,1
15509,0
112466,4
101382,1
242209,0
262762,1
92557,2
284048,2
160926,0
6351,4
266936,1
147835,4
33589,0
124816,3
236378,4
100593,0
277584,0
205034,1
164213,4
84443,2
19827,2
204323,4
180469,0
93259,4
181701,4
40815,1
106079,1
144924,1
245020,4
216417,3
73645,0
56580,0
185726,1
110193,3
265947,0
230450,2
73684,0
84917,4
254981,3
166699,1
5941,4
192727,1
296041,0
14394,2
298905,0
41344,2
236449,0
292582,2
241708,4
147296,0
265717,1
198337,0
41883,1
282607,1
199836,1
228210,2
252165,1
194229,0
153957,0
112673,1
66961,3
59610,2
173092,1
196863,4
27796,0
193526,0
45823,0
189687,1
106554,1
5052,2
204182,1
73634,0
53665,1
227623,0
46549,1
152050,4
87492,2
112654,0
239993,0
93245,1
195917,0
17530,3
277552,1
33809,1
45669,0
222082,4
209453,4
284105,4
160431,1
173246,1
135929,4
176455,4
7286,4
191730,4
111584,0
265756,2
175218,0
201859,4
275762,4
168505,0
36084,1
18251,2
257879,0
2599,0
154296,0
214499,0
96323,1
11554,2
288437,1
157036,4
53995,4
130227,1
12258,4
281595,1
29191,1
247283,2
102936,1
63126,4
21235,4
151274,4
111728,0
117853,3
140907,4
25352,0
231531,0
225081,0
95308,4
160027,1
97804,0
175232,2
19672,3
223818,4
139031,0
53666,1
259543,4
33650,0
185256,1
43438,0
222694,2
98687,2
213991,1
178670,1
237368,0
252701,2
20793,0
64682,0
150958,1
192508,0
240973,0
298019,4
47344,0
56390,0
98190,1
28935,4
286402,3
130615,1
130024,0
209558,2
157397,4
144287,1
80521,2
103131,2
223907,0
8708,0
